epoch,train_total,train_recon,val_mae,val_rmse,grad_norm_mean,grad_norm_max,per_coeff_mae_mean,per_coeff_mae_max,gaussian_coverage
1005,0.38601612502878363,0.38601612502878363,0.8239266574382782,1.6278955340385437,,,0.86931694,0.95033115,
1006,0.38407781991091644,0.38407781991091644,0.810583084821701,1.6050429940223694,,,0.860265,0.93176955,
1007,0.38481750000606885,0.38481750000606885,0.8151683509349823,1.6126941442489624,,,0.8647954,0.93512344,
1008,0.38635172898119147,0.38635172898119147,0.8124370276927948,1.6046364903450012,,,0.860661,0.93566555,
1009,0.38310673291032965,0.38310673291032965,0.8117114305496216,1.6068440079689026,,,0.85990864,0.9268826,
1010,0.3815795562484048,0.3815795562484048,0.827381044626236,1.6329119801521301,,,0.873978,0.96313554,
1011,0.38445893742821435,0.38445893742821435,0.8092840313911438,1.6025988459587097,,,0.85752326,0.9374936,
1012,0.3838178407062184,0.3838178407062184,0.816375344991684,1.6152379512786865,,,0.8656145,0.9343403,
1013,0.3879207589409568,0.3879207589409568,0.8148566782474518,1.6140985488891602,,,0.86444134,0.9342139,
1014,0.3837947195226496,0.3837947195226496,0.8105663359165192,1.6045954823493958,,,0.8580892,0.9268541,
1015,0.38521895896304736,0.38521895896304736,0.8168624043464661,1.6148213744163513,,,0.868028,0.95454365,
1016,0.3866149701855399,0.3866149701855399,0.8096325397491455,1.6016127467155457,,,0.8580288,0.93623185,
1017,0.383805976672606,0.383805976672606,0.8153663575649261,1.610555350780487,,,0.86335635,0.9311547,
1018,0.3813666376200589,0.3813666376200589,0.8138735592365265,1.609659731388092,,,0.8631954,0.9337464,
1019,0.38361924615773285,0.38361924615773285,0.8108375370502472,1.6094072461128235,,,0.85869706,0.9298835,
1020,0.386083873835477,0.386083873835477,0.8097053468227386,1.6041456460952759,,,0.8569167,0.9256267,
1021,0.38384945555166766,0.38384945555166766,0.8134413957595825,1.610401213169098,,,0.8627959,0.931585,
1022,0.3849447179924358,0.3849447179924358,0.8145397901535034,1.612356424331665,,,0.86387855,0.93315315,
1023,0.3829846057024869,0.3829846057024869,0.8111330270767212,1.6057714819908142,,,0.8580117,0.9251678,
1024,0.383684131232175,0.383684131232175,0.8151166439056396,1.6094207167625427,,,0.8643243,0.9346618,
1025,0.3833309466188604,0.3833309466188604,0.810446560382843,1.605078935623169,,,0.8571386,0.92608917,
1026,0.38294714147394354,0.38294714147394354,0.8195612132549286,1.6183826923370361,,,0.86141753,0.9309958,
1027,0.3840426044030623,0.3840426044030623,0.8150594532489777,1.6140416860580444,,,0.86432004,0.94814193,
1028,0.3868208175355738,0.3868208175355738,0.8246509432792664,1.626055657863617,,,0.8695174,0.9582503,
1029,0.3898215212605216,0.3898215212605216,0.8176442682743073,1.6142069101333618,,,0.8675175,0.94754034,
1030,0.3856314772909338,0.3856314772909338,0.8132026195526123,1.6078618168830872,,,0.8616364,0.93181014,
1031,0.38274495980956336,0.38274495980956336,0.8161758482456207,1.6149553060531616,,,0.8652205,0.9432628,
1032,0.3865679692138325,0.3865679692138325,0.826055496931076,1.6292930841445923,,,0.8703426,0.9552905,
1033,0.3810125616463748,0.3810125616463748,0.8129104971885681,1.6088510751724243,,,0.8611034,0.93673927,
1034,0.3820508285002275,0.3820508285002275,0.8137125670909882,1.6083295345306396,,,0.86123765,0.93288857,
1035,0.38648538155989215,0.38648538155989215,0.8105542361736298,1.6029537916183472,,,0.8569527,0.9308844,
1036,0.3855030048977245,0.3855030048977245,0.8158415853977203,1.6124428510665894,,,0.8646422,0.950114,
1037,0.3829354291612452,0.3829354291612452,0.8094258308410645,1.603550910949707,,,0.85615337,0.92458725,
1038,0.3839424035765908,0.3839424035765908,0.8167003691196442,1.6141202449798584,,,0.86512345,0.9468915,
1039,0.38169714537533844,0.38169714537533844,0.8131919205188751,1.6074124574661255,,,0.86062133,0.9351642,
1040,0.38357649608091876,0.38357649608091876,0.8117434084415436,1.6077743768692017,,,0.8592224,0.9258473,
1041,0.38233411041173065,0.38233411041173065,0.8225051760673523,1.62268728017807,,,0.86527455,0.9428198,
1042,0.386331170797348,0.386331170797348,0.8159299194812775,1.615548312664032,,,0.86546224,0.94325,
1043,0.38650719956918195,0.38650719956918195,0.8161522448062897,1.6152424812316895,,,0.86579347,0.94199204,
1044,0.3837274638089267,0.3837274638089267,0.8090475499629974,1.604754626750946,,,0.85448754,0.93284214,
1045,0.3837563693523407,0.3837563693523407,0.8138318657875061,1.6073619723320007,,,0.8627728,0.93830067,
1046,0.38427650928497314,0.38427650928497314,0.8122680485248566,1.6098413467407227,,,0.86085594,0.9269308,
1047,0.38617213747718115,0.38617213747718115,0.8143519163131714,1.6076498627662659,,,0.8625769,0.9404647,
1048,0.38408544659614563,0.38408544659614563,0.815398633480072,1.6138139367103577,,,0.8639262,0.9385975,
1049,0.3842189853841608,0.3842189853841608,0.8278940618038177,1.6333666443824768,,,0.87306756,0.9537817,
1050,0.38370584086938336,0.38370584086938336,0.8132847845554352,1.6059271097183228,0.4145696186151547,0.5972447130024615,0.86143905,0.93618065,
1051,0.3859841092066331,0.3859841092066331,0.8153694570064545,1.6084412932395935,,,0.8633454,0.93233335,
1052,0.3846857032992623,0.3846857032992623,0.8137123882770538,1.6082435250282288,,,0.86156744,0.9284805,
1053,0.3832120516083457,0.3832120516083457,0.8165310621261597,1.6154401898384094,,,0.86583763,0.94084823,
1054,0.3843115974556316,0.3843115974556316,0.8161404132843018,1.6159499883651733,,,0.86567146,0.9419634,
1055,0.38357826796444977,0.38357826796444977,0.8123182058334351,1.606881022453308,,,0.86065155,0.93064004,
1056,0.3811222396113656,0.3811222396113656,0.8098886013031006,1.6038550734519958,,,0.8558488,0.937161,
1057,0.3843984224579551,0.3843984224579551,0.8211549818515778,1.6204499006271362,,,0.8635312,0.9376986,
1058,0.3865442763675343,0.3865442763675343,0.8141279220581055,1.6114102005958557,,,0.8630685,0.93755853,
1059,0.38425303860144183,0.38425303860144183,0.8122263252735138,1.6105334162712097,,,0.8603962,0.9439387,
1060,0.38224453546784143,0.38224453546784143,0.8190776109695435,1.6314225792884827,,,0.86829144,0.94595784,
1061,0.38626353578134015,0.38626353578134015,0.8118312656879425,1.6119230389595032,,,0.8588341,0.9438692,
1062,0.3861945325678045,0.3861945325678045,0.8160820305347443,1.6138012409210205,,,0.86308205,0.9426132,
1063,0.3819166421890259,0.3819166421890259,0.8120863437652588,1.6110895276069641,,,0.8594693,0.9378008,
1064,0.38189775022593414,0.38189775022593414,0.8124531507492065,1.6104759573936462,,,0.8579497,0.9381615,
1065,0.3867169970815832,0.3867169970815832,0.8107737600803375,1.610952079296112,,,0.8572078,0.9365569,
1066,0.38005792823704804,0.38005792823704804,0.8169166445732117,1.6238675117492676,,,0.86455566,0.93229336,
1067,0.3848866711963307,0.3848866711963307,0.8184341490268707,1.6319202780723572,,,0.8673188,0.94737375,
1068,0.38586184111508454,0.38586184111508454,0.8181082606315613,1.6283211708068848,,,0.8667903,0.9342283,
1069,0.38279190930453216,0.38279190930453216,0.8145670890808105,1.6130934357643127,,,0.8604192,0.9460142,
1070,0.38365619020028546,0.38365619020028546,0.814389169216156,1.6143853068351746,,,0.8603074,0.9398213,
1071,0.3831878277388486,0.3831878277388486,0.8146776258945465,1.6088433861732483,,,0.86051404,0.9334856,
1072,0.3802082159302451,0.3802082159302451,0.8143269419670105,1.6116313934326172,,,0.8611968,0.9412502,
1073,0.386273747140711,0.386273747140711,0.8130015432834625,1.6064539551734924,,,0.85802203,0.9335313,
1074,0.3812981979413466,0.3812981979413466,0.8129938840866089,1.6120111346244812,,,0.8582537,0.93761516,
1075,0.382986534725536,0.382986534725536,0.8154910504817963,1.6238601207733154,,,0.8627621,0.92892766,
1076,0.3872489414431832,0.3872489414431832,0.8136550486087799,1.6068626642227173,,,0.8593388,0.9365666,
1077,0.38416267795996234,0.38416267795996234,0.8127819895744324,1.612647831439972,,,0.8592522,0.9395075,
1078,0.3804021640257402,0.3804021640257402,0.8148694336414337,1.6241649985313416,,,0.86187464,0.9313357,
1079,0.38237574154680426,0.38237574154680426,0.8131961822509766,1.6102744936943054,,,0.8593142,0.939265,
1080,0.38386867263100366,0.38386867263100366,0.8112637996673584,1.61188805103302,,,0.8564664,0.93334305,
1081,0.3853972391648726,0.3853972391648726,0.8197854459285736,1.630547046661377,,,0.86905336,0.9401125,
1082,0.3824392475865104,0.3824392475865104,0.8129128217697144,1.6074241995811462,,,0.8589869,0.9360682,
1083,0.38077661936933344,0.38077661936933344,0.8120655417442322,1.6051895022392273,,,0.8564384,0.94279647,
1084,0.38038093122569,0.38038093122569,0.8112230896949768,1.6056339144706726,,,0.8563065,0.9254979,
1085,0.3790282661264593,0.3790282661264593,0.814301609992981,1.6136054396629333,,,0.8609596,0.9347011,
1086,0.381838394836946,0.381838394836946,0.8205060362815857,1.6216127276420593,,,0.8604915,0.935748,
1087,0.3812873661518097,0.3812873661518097,0.816925972700119,1.6308797597885132,,,0.86470187,0.9424911,
1088,0.38423671505667945,0.38423671505667945,0.8145506680011749,1.623599886894226,,,0.8602524,0.92889184,
1089,0.38418988206169824,0.38418988206169824,0.8157990872859955,1.6255663633346558,,,0.8631058,0.9288079,
1090,0.3853339634158395,0.3853339634158395,0.8146601617336273,1.6237013339996338,,,0.86128545,0.92470145,
1091,0.3862426091324199,0.3862426091324199,0.8182166218757629,1.6326997876167297,,,0.866878,0.94824505,
1092,0.3827950818972154,0.3827950818972154,0.8114387392997742,1.6062182188034058,,,0.85567546,0.9361605,
1093,0.3827474902976643,0.3827474902976643,0.8096689879894257,1.6054919362068176,,,0.8538494,0.9228283,
1094,0.3811691403388977,0.3811691403388977,0.8170270025730133,1.6312329769134521,,,0.8651572,0.9402807,
1095,0.3829641884023493,0.3829641884023493,0.809298574924469,1.6055402755737305,,,0.853775,0.92166716,
1096,0.382191462950273,0.382191462950273,0.813272088766098,1.624386966228485,,,0.8596881,0.9230321,
1097,0.3825263597748496,0.3825263597748496,0.8178920447826385,1.627434253692627,,,0.8651981,0.93638813,
1098,0.382276713848114,0.382276713848114,0.8108762800693512,1.6072510480880737,,,0.8552172,0.92717624,
1099,0.3783043324947357,0.3783043324947357,0.8098285496234894,1.6034116744995117,,,0.85370564,0.92863256,
1100,0.37849670919505035,0.37849670919505035,0.8119029998779297,1.6104790568351746,0.48866227065502604,1.0096517467544193,0.8571635,0.93766177,100.0
1101,0.38287056305191736,0.38287056305191736,0.8136970400810242,1.6238540410995483,,,0.8602325,0.9269823,
1102,0.38337415998632257,0.38337415998632257,0.8134839534759521,1.624530851840973,,,0.86049706,0.9293498,
1103,0.3805017877708782,0.3805017877708782,0.8209175765514374,1.6227301955223083,,,0.8611157,0.9293563,
1104,0.3839819079095667,0.3839819079095667,0.8169849812984467,1.6330223679542542,,,0.8649925,0.9459631,
1105,0.38646733218973334,0.38646733218973334,0.8147929310798645,1.6292480826377869,,,0.86184746,0.93532497,
1106,0.38348149440505286,0.38348149440505286,0.8141002953052521,1.623527467250824,,,0.8608434,0.92718166,
1107,0.3844448111274026,0.3844448111274026,0.8160474002361298,1.6311670541763306,,,0.86371034,0.94522023,
1108,0.38660252365199005,0.38660252365199005,0.8139903247356415,1.6253653168678284,,,0.8605971,0.92509544,
1109,0.38179385933009063,0.38179385933009063,0.8138526082038879,1.626043438911438,,,0.86068183,0.92507046,
1110,0.3868129009550268,0.3868129009550268,0.814421534538269,1.6291602849960327,,,0.8614387,0.9362522,
1111,0.38554023883559485,0.38554023883559485,0.8159016668796539,1.6312601566314697,,,0.8619442,0.9392798,
1112,0.3846385831182653,0.3846385831182653,0.8102075457572937,1.6210463047027588,,,0.8551584,0.9240365,
1113,0.3820278969678012,0.3820278969678012,0.8160537779331207,1.6330471634864807,,,0.86416256,0.9325585,
1114,0.3841054791753942,0.3841054791753942,0.8173893094062805,1.6271549463272095,,,0.86440843,0.94146895,
1115,0.3813824382695285,0.3813824382695285,0.8130133152008057,1.6252317428588867,,,0.85941213,0.93541706,
1116,0.38524575666947797,0.38524575666947797,0.8148733675479889,1.6306191682815552,,,0.8622428,0.9321087,
1117,0.38547941229560156,0.38547941229560156,0.8231738805770874,1.6423426866531372,,,0.86483526,0.9375948,
1118,0.38624441623687744,0.38624441623687744,0.8144875168800354,1.625288724899292,,,0.8606279,0.9388388,
1119,0.38164718313650653,0.38164718313650653,0.8130570650100708,1.6298662424087524,,,0.85947067,0.9312699,
1120,0.38100421699610626,0.38100421699610626,0.8149628043174744,1.6257610321044922,,,0.862476,0.9371567,
1121,0.3822263912721114,0.3822263912721114,0.812796950340271,1.6233245134353638,,,0.8582604,0.93952554,
1122,0.38311085917732934,0.38311085917732934,0.8152850270271301,1.6316668391227722,,,0.8621587,0.9335271,
1123,0.38287139209834015,0.38287139209834015,0.8142662942409515,1.6270185112953186,,,0.8612737,0.9306157,
1124,0.3841774815862829,0.3841774815862829,0.8148874640464783,1.6320019364356995,,,0.86247796,0.9306652,
1125,0.38206468387083575,0.38206468387083575,0.8136937320232391,1.6260313391685486,,,0.8594239,0.93790716,
1126,0.37974853949113324,0.37974853949113324,0.8117203116416931,1.6246158480644226,,,0.8576028,0.9336247,
1127,0.3847098702734167,0.3847098702734167,0.8129256069660187,1.6265401244163513,,,0.85946554,0.9318513,
1128,0.3854197290810672,0.3854197290810672,0.8269989788532257,1.6458891034126282,,,0.8708244,0.94142663,
1129,0.38453443483872846,0.38453443483872846,0.8105611801147461,1.6248679161071777,,,0.85704315,0.9384274,
1130,0.3798552453517914,0.3798552453517914,0.8103641867637634,1.6228783130645752,,,0.8557821,0.92764735,
1131,0.3849208084019748,0.3849208084019748,0.8109799325466156,1.6242159008979797,,,0.85781753,0.9344437,
1132,0.38213258710774506,0.38213258710774506,0.8151558637619019,1.636389970779419,,,0.8644526,0.92793494,
1133,0.38450226187705994,0.38450226187705994,0.8148490488529205,1.6370136141777039,,,0.8641427,0.9334294,
1134,0.3855182311751626,0.3855182311751626,0.8172105550765991,1.6376908421516418,,,0.8660001,0.93677485,
1135,0.3842086033387618,0.3842086033387618,0.8123960494995117,1.6314993500709534,,,0.8606822,0.9259806,
1136,0.3793983784588901,0.3793983784588901,0.8136001527309418,1.6263291239738464,,,0.86228853,0.93638366,
1137,0.3885592818260193,0.3885592818260193,0.8146404325962067,1.6292378902435303,,,0.86341125,0.9315619,
1138,0.3851335915652188,0.3851335915652188,0.8134006559848785,1.6338518857955933,,,0.8614006,0.9281716,
1139,0.382771990515969,0.382771990515969,0.8122225999832153,1.630344033241272,,,0.8597786,0.92744946,
1140,0.3817037614909085,0.3817037614909085,0.8186914324760437,1.6366942524909973,,,0.8680606,0.9609883,
1141,0.3861065859144384,0.3861065859144384,0.8149965405464172,1.6355358958244324,,,0.863877,0.9298159,
1142,0.38388642397793854,0.38388642397793854,0.8121282458305359,1.632840871810913,,,0.8598793,0.9267728,
1143,0.38254939155145123,0.38254939155145123,0.8159471750259399,1.636211633682251,,,0.8656672,0.93841267,
1144,0.3810493620959195,0.3810493620959195,0.8132477700710297,1.6343892812728882,,,0.86178833,0.9537644,
1145,0.38558984344655817,0.38558984344655817,0.8110100328922272,1.625569999217987,,,0.85817343,0.9276784,
1146,0.3853238956494765,0.3853238956494765,0.8222605586051941,1.6515861749649048,,,0.8730665,0.9713942,
1147,0.38509482687169855,0.38509482687169855,0.8114128410816193,1.6306533813476562,,,0.8589234,0.951429,
1148,0.3889290527863936,0.3889290527863936,0.8205930292606354,1.6449311971664429,,,0.8725984,0.9742849,
1149,0.3882097764448686,0.3882097764448686,0.822235643863678,1.6512964367866516,,,0.8733987,0.97394717,
1150,0.39210920442234387,0.39210920442234387,0.8328129053115845,1.667294681072235,0.4519477638491915,0.7309533454383887,0.8815274,0.9724767,
1151,0.386962045322765,0.386962045322765,0.8264625370502472,1.656958281993866,,,0.88104415,0.97181445,
1152,0.389080749316649,0.389080749316649,0.8182100057601929,1.6475912928581238,,,0.869165,0.9664794,
1153,0.3869288238612088,0.3869288238612088,0.8178110122680664,1.6404154300689697,,,0.8687142,0.9737594,
1154,0.38558917153965344,0.38558917153965344,0.8158372938632965,1.6410110592842102,,,0.86529297,0.9730721,
1155,0.3888407430865548,0.3888407430865548,0.8223196864128113,1.6490623950958252,,,0.8752393,0.98047,
1156,0.3849795271049846,0.3849795271049846,0.8177775740623474,1.6426907181739807,,,0.8683576,0.97613436,
1157,0.38471675460988825,0.38471675460988825,0.8193357586860657,1.6477647423744202,,,0.8692729,0.97211635,
1158,0.38699441335418006,0.38699441335418006,0.8160500526428223,1.6423614621162415,,,0.8658645,0.97539294,
1159,0.38862638581882825,0.38862638581882825,0.8189305365085602,1.6480284333229065,,,0.870237,0.97271633,
1160,0.38841513341123407,0.38841513341123407,0.8280885815620422,1.6598143577575684,,,0.87361294,0.9850586,
1161,0.3869723975658417,0.3869723975658417,0.8175539374351501,1.648256242275238,,,0.8677283,0.97191846,
1162,0.3857991343194788,0.3857991343194788,0.8161127865314484,1.6426666378974915,,,0.86559874,0.9805197,
1163,0.3853151418946006,0.3853151418946006,0.815673828125,1.6429791450500488,,,0.863607,0.9870365,
1164,0.3833435421640223,0.3833435421640223,0.814864307641983,1.640175700187683,,,0.8638508,0.979296,
1165,0.387211645191366,0.387211645191366,0.8179825842380524,1.645271122455597,,,0.86855805,0.98294777,
1166,0.38611719283190643,0.38611719283190643,0.8165656924247742,1.6473042964935303,,,0.8666183,0.97336876,
1167,0.38242384520444,0.38242384520444,0.823755532503128,1.6550883650779724,,,0.867704,0.98866695,
1168,0.38404702327468176,0.38404702327468176,0.8138548135757446,1.6379082202911377,,,0.86243635,0.98312867,
1169,0.3855150504545732,0.3855150504545732,0.8163996338844299,1.6476194262504578,,,0.86614853,0.97277725,
1170,0.3856567415324124,0.3856567415324124,0.8138359785079956,1.6341071128845215,,,0.8621123,0.9834123,
1171,0.38243586908687244,0.38243586908687244,0.8124649822711945,1.6300211548805237,,,0.86033237,0.9791991,
1172,0.38328764926303516,0.38328764926303516,0.8222154080867767,1.6492807865142822,,,0.87478364,0.991136,
1173,0.3909312378276478,0.3909312378276478,0.816828042268753,1.6426987051963806,,,0.86732715,0.97797894,
1174,0.3877352205189792,0.3877352205189792,0.8192404210567474,1.6509381532669067,,,0.8609013,0.9837778,
1175,0.38518198511817237,0.38518198511817237,0.8178167641162872,1.6416819095611572,,,0.8672175,0.98647606,
1176,0.38267282193357294,0.38267282193357294,0.817048966884613,1.6419588923454285,,,0.866664,0.9839165,
1177,0.3854970390146429,0.3854970390146429,0.8121381402015686,1.6338192820549011,,,0.8600991,0.984823,
1178,0.38495107943361456,0.38495107943361456,0.81426602602005,1.6374399065971375,,,0.86371607,0.98697877,
1179,0.3840798491781408,0.3840798491781408,0.8095773458480835,1.632288932800293,,,0.85663897,0.97763735,
1180,0.37941855463114654,0.37941855463114654,0.8120870292186737,1.638609230518341,,,0.8603127,0.97504276,
1181,0.38069200244816864,0.38069200244816864,0.8096528053283691,1.634699285030365,,,0.8564781,0.9760936,
1182,0.38096151839603076,0.38096151839603076,0.8099957704544067,1.6349506378173828,,,0.8569478,0.9746404,
1183,0.38165411353111267,0.38165411353111267,0.8142893612384796,1.6392034888267517,,,0.8639652,0.97638774,
1184,0.3831694315780293,0.3831694315780293,0.814816027879715,1.6411930918693542,,,0.8641845,0.97990537,
1185,0.3816494752060283,0.3816494752060283,0.8111384809017181,1.6345413327217102,,,0.8586568,0.9751265,
1186,0.38238195939497516,0.38238195939497516,0.8178545534610748,1.6457569003105164,,,0.86840695,0.97927135,
1187,0.38555372845042835,0.38555372845042835,0.8117450475692749,1.6338461637496948,,,0.8593655,0.98671097,
1188,0.3834244121204723,0.3834244121204723,0.8148321807384491,1.6409417390823364,,,0.86392546,0.9870609,
1189,0.3826354444026947,0.3826354444026947,0.8185895383358002,1.6469184160232544,,,0.8700459,0.9895471,
1190,0.38529456474564294,0.38529456474564294,0.8147602677345276,1.6418119668960571,,,0.86439633,0.99066013,
1191,0.3846010538664731,0.3846010538664731,0.8196215033531189,1.6516106128692627,,,0.87157375,0.9906735,
1192,0.38869055021892895,0.38869055021892895,0.8124734461307526,1.6324623227119446,,,0.8609074,0.99424756,
1193,0.38536049019206653,0.38536049019206653,0.8153058886528015,1.6366658210754395,,,0.86443657,0.98990786,
1194,0.3856144872578708,0.3856144872578708,0.8196073472499847,1.6403679251670837,,,0.87102354,0.9824802,
1195,0.38376346501437103,0.38376346501437103,0.8109749257564545,1.6226651072502136,,,0.85851467,0.98730326,
1196,0.3877149359746413,0.3877149359746413,0.8162071406841278,1.6322087049484253,,,0.866166,0.98193896,
1197,0.38137076659636066,0.38137076659636066,0.815186470746994,1.627986192703247,,,0.864711,0.99732697,
1198,0.38173226334831933,0.38173226334831933,0.8176362216472626,1.6311293244361877,,,0.8678464,1.0003287,
1199,0.3847029886462472,0.3847029886462472,0.8109677135944366,1.626556634902954,,,0.8590256,0.99031115,
1200,0.3828539496118372,0.3828539496118372,0.8177170753479004,1.6345715522766113,0.4975981431730748,1.0677112764590542,0.8591744,0.9915369,100.0
1201,0.3865269503810189,0.3865269503810189,0.8115634918212891,1.621091365814209,,,0.85923,0.98779964,
1202,0.3807090493765744,0.3807090493765744,0.8086519241333008,1.6200546026229858,,,0.8550876,0.9907178,
1203,0.38225976445458154,0.38225976445458154,0.809242844581604,1.619703769683838,,,0.85538226,0.99314255,
1204,0.3827434398911216,0.3827434398911216,0.8167538642883301,1.63041752576828,,,0.86659825,1.0075061,
1205,0.38246640292080963,0.38246640292080963,0.8179198503494263,1.6380122900009155,,,0.8592178,1.0009512,
1206,0.3805384906855496,0.3805384906855496,0.8153451085090637,1.6270298957824707,,,0.8637908,1.0063363,
1207,0.38406531648202374,0.38406531648202374,0.8119544684886932,1.6216822266578674,,,0.85864836,0.99577165,
1208,0.3802556801926006,0.3802556801926006,0.8136912286281586,1.6282145380973816,,,0.8614433,0.9969018,
1209,0.38201061433011835,0.38201061433011835,0.8127245008945465,1.6219457983970642,,,0.85989875,0.98808694,
1210,0.38453463261777704,0.38453463261777704,0.8053981959819794,1.6103776097297668,,,0.8501349,0.98075926,
1211,0.3799050341952931,0.3799050341952931,0.8051673471927643,1.6142046451568604,,,0.8498482,0.99061924,
1212,0.3811532258987427,0.3811532258987427,0.8071816861629486,1.6126739382743835,,,0.85321546,0.9852412,
1213,0.38014967062256555,0.38014967062256555,0.8046688139438629,1.6134544610977173,,,0.8486178,0.98594046,
1214,0.37877110188657587,0.37877110188657587,0.80254265666008,1.6088468432426453,,,0.84582454,0.97508866,
1215,0.3788213540207256,0.3788213540207256,0.8034453392028809,1.6076926589012146,,,0.84701455,0.980328,
1216,0.377278596162796,0.377278596162796,0.80483078956604,1.6088553071022034,,,0.84926,0.9730999,
1217,0.37582632628354157,0.37582632628354157,0.8054299354553223,1.6117175221443176,,,0.8501517,0.98335624,
1218,0.3780009394342249,0.3780009394342249,0.8022481203079224,1.6095777750015259,,,0.8459531,0.97560287,
1219,0.37811055508526886,0.37811055508526886,0.8023534417152405,1.6087966561317444,,,0.84546167,0.977198,
1220,0.37541113658384845,0.37541113658384845,0.8067502677440643,1.6105830073356628,,,0.8526422,0.9757732,
1221,0.37675038792870263,0.37675038792870263,0.8053810000419617,1.609630048274994,,,0.85005593,0.9811031,
1222,0.37369172139601275,0.37369172139601275,0.8043194711208344,1.6118942499160767,,,0.84916484,0.9764151,
1223,0.3777415427294644,0.3777415427294644,0.807499498128891,1.6101271510124207,,,0.85338825,0.9816246,
1224,0.37834381515329535,0.37834381515329535,0.81543830037117,1.6231588125228882,,,0.8566089,0.980835,
1225,0.38179534673690796,0.38179534673690796,0.8055142462253571,1.606996774673462,,,0.8499825,0.9783154,
1226,0.3764471574263139,0.3764471574263139,0.8012899160385132,1.6046912670135498,,,0.8445576,0.9742727,
1227,0.37464292482896283,0.37464292482896283,0.806015819311142,1.6120272874832153,,,0.84999084,0.97885704,
1228,0.37765971368009393,0.37765971368009393,0.8024859428405762,1.6027691960334778,,,0.8461116,0.9794937,
1229,0.3763099583712491,0.3763099583712491,0.8067121803760529,1.6066427826881409,,,0.85235757,0.9855621,
1230,0.37845294854857703,0.37845294854857703,0.8008281588554382,1.6012413501739502,,,0.8436767,0.9813966,
1231,0.37710065191442316,0.37710065191442316,0.8127449154853821,1.6196629405021667,,,0.8530404,0.9764106,
1232,0.37826242501085455,0.37826242501085455,0.8054898977279663,1.6083571314811707,,,0.8471944,0.9747029,
1233,0.3759698055007241,0.3759698055007241,0.8041662275791168,1.6062315106391907,,,0.84898335,0.97423595,
1234,0.3805282549424605,0.3805282549424605,0.8085708320140839,1.6088802814483643,,,0.85077775,0.9733529,
1235,0.37876627120104706,0.37876627120104706,0.8047865033149719,1.6045154929161072,,,0.84631723,0.96920156,
1236,0.38045006719502533,0.38045006719502533,0.8135195672512054,1.614375114440918,,,0.85840124,0.9685105,
1237,0.3793315020474521,0.3793315020474521,0.8051426410675049,1.6083236336708069,,,0.84603804,0.9661049,
1238,0.377456090667031,0.377456090667031,0.8075836896896362,1.609255075454712,,,0.8496742,0.9624,
1239,0.3791276135227897,0.3791276135227897,0.8089823424816132,1.6116260886192322,,,0.8511069,0.97584397,
1240,0.3775368251583793,0.3775368251583793,0.8185786306858063,1.6249871253967285,,,0.8578914,0.9755862,
1241,0.37831043113361706,0.37831043113361706,0.8107875287532806,1.612926959991455,,,0.85395736,0.96682084,
1242,0.38013133948499506,0.38013133948499506,0.8048755824565887,1.6058346629142761,,,0.845496,0.96574235,
1243,0.3824292150410739,0.3824292150410739,0.8105549812316895,1.6118494868278503,,,0.85328144,0.968138,
1244,0.3820006386800246,0.3820006386800246,0.8064152002334595,1.604797601699829,,,0.84767157,0.96575767,
1245,0.3795567669651725,0.3795567669651725,0.8065318167209625,1.603946328163147,,,0.8480422,0.96611714,
1246,0.38056058233434503,0.38056058233434503,0.8091169893741608,1.6078043580055237,,,0.85171556,0.9694626,
1247,0.37652612816203723,0.37652612816203723,0.8062342405319214,1.605940043926239,,,0.84789884,0.9649238,
1248,0.3807740130207755,0.3807740130207755,0.8052119314670563,1.6054667234420776,,,0.84587586,0.96425855,
1249,0.3769438564777374,0.3769438564777374,0.8204301297664642,1.6231327056884766,,,0.85949,0.9867102,
1250,0.38027580217881635,0.38027580217881635,0.8102576732635498,1.607747733592987,0.4538781041833836,0.7047204079264825,0.8523273,0.9685739,
1251,0.3806685290553353,0.3806685290553353,0.8091637790203094,1.6058965921401978,,,0.85234034,0.9653631,
1252,0.3784540837461298,0.3784540837461298,0.8093931674957275,1.6060434579849243,,,0.85173887,0.96405965,
1253,0.37792547995393927,0.37792547995393927,0.8097455203533173,1.6075472235679626,,,0.8524764,0.98191696,
1254,0.3823287649588151,0.3823287649588151,0.8068407475948334,1.6062150597572327,,,0.847836,0.98008525,
1255,0.376512121070515,0.376512121070515,0.8139699697494507,1.6174991726875305,,,0.85073525,0.9773305,
1256,0.38091049682010303,0.38091049682010303,0.806313544511795,1.605517327785492,,,0.8467015,0.98213226,
1257,0.37849149920723657,0.37849149920723657,0.8098656833171844,1.6095846891403198,,,0.85347706,0.96291316,
1258,0.38488399440591986,0.38488399440591986,0.8135257959365845,1.6109452843666077,,,0.8596471,0.97512114,
1259,0.38178347728469153,0.38178347728469153,0.818837970495224,1.6170132160186768,,,0.86565316,0.9845419,
1260,0.384415864944458,0.384415864944458,0.8088060021400452,1.6048734188079834,,,0.85157895,0.97326136,
1261,0.37788092819127167,0.37788092819127167,0.8097250759601593,1.6054455637931824,,,0.85281533,0.97198004,
1262,0.379812243309888,0.379812243309888,0.8143078684806824,1.6109926104545593,,,0.8602451,0.98918754,
1263,0.3839182528582486,0.3839182528582486,0.8168340623378754,1.6144556403160095,,,0.86359406,0.98964584,
